fecha,producto,categoria,cantidad,precio_venta,costo,promo,stock_final,stock_inicial,is_holiday,producto_norm,product_id
2019-01-09,Fashion accessories,Fashion accessories,6.0,49.32,49.32,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-27,Fashion accessories,Fashion accessories,2.0,21.48,21.48,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-24,Sports and travel,Sports and travel,6.0,23.08,23.08,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-08,Home and lifestyle,Home and lifestyle,2.0,49.1,49.1,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-08,Sports and travel,Sports and travel,2.0,64.83,64.83,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-16,Home and lifestyle,Home and lifestyle,10.0,63.56,63.56,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-13,Sports and travel,Sports and travel,2.0,72.88,72.88,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-15,Food and beverages,Food and beverages,3.0,67.1,67.10000000000001,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-25,Sports and travel,Sports and travel,9.0,70.19,70.19,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-12,Food and beverages,Food and beverages,7.0,55.04,55.04,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-04,Health and beauty,Health and beauty,10.0,48.63,48.63,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-10,Fashion accessories,Fashion accessories,7.0,73.38,73.38,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-16,Food and beverages,Food and beverages,9.0,52.6,52.6,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-29,Home and lifestyle,Home and lifestyle,5.0,87.37,87.37,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-01,Sports and travel,Sports and travel,4.0,27.04,27.04,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-06,Home and lifestyle,Home and lifestyle,4.0,62.19,62.19,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-19,Electronic accessories,Electronic accessories,9.0,69.58,69.58,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-12,Home and lifestyle,Home and lifestyle,10.0,97.5,97.5,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-07,Fashion accessories,Fashion accessories,8.0,60.41,60.41,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-27,Food and beverages,Food and beverages,3.0,32.32,32.32,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-27,Fashion accessories,Fashion accessories,10.0,19.77,19.77,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-06,Health and beauty,Health and beauty,9.0,80.47,80.47,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-02,Home and lifestyle,Home and lifestyle,9.0,88.39,88.39,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-29,Health and beauty,Health and beauty,7.0,71.77,71.77,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-31,Electronic accessories,Electronic accessories,4.0,43.0,43.0,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-21,Food and beverages,Food and beverages,1.0,68.98,68.98,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-20,Fashion accessories,Fashion accessories,8.0,15.62,15.62,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-17,Sports and travel,Sports and travel,3.0,25.7,25.7,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-28,Food and beverages,Food and beverages,6.0,80.62,80.62,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-19,Home and lifestyle,Home and lifestyle,4.0,75.53,75.53,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-19,Electronic accessories,Electronic accessories,9.0,77.63,77.63,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-04,Health and beauty,Health and beauty,9.0,13.85,13.85,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-31,Fashion accessories,Fashion accessories,8.0,98.7,98.7,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-06,Health and beauty,Health and beauty,5.0,35.68,35.68,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-28,Fashion accessories,Fashion accessories,7.0,71.46,71.46000000000001,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-19,Electronic accessories,Electronic accessories,3.0,11.94,11.94,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-17,Fashion accessories,Fashion accessories,3.0,45.38,45.38,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-18,Fashion accessories,Fashion accessories,6.0,17.48,17.48,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-02,Fashion accessories,Fashion accessories,7.0,25.56,25.56,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-18,Sports and travel,Sports and travel,9.0,90.63,90.63,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-18,Home and lifestyle,Home and lifestyle,3.0,44.12,44.120000000000005,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-11,Food and beverages,Food and beverages,7.0,36.77,36.77,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-04,Food and beverages,Food and beverages,4.0,23.34,23.34,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-06,Health and beauty,Health and beauty,8.0,28.5,28.5,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-08,Home and lifestyle,Home and lifestyle,3.0,55.57,55.57,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-05,Sports and travel,Sports and travel,10.0,69.74,69.74,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-16,Fashion accessories,Fashion accessories,4.0,97.26,97.26,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-09,Home and lifestyle,Home and lifestyle,7.0,52.18,52.18,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-01,Fashion accessories,Fashion accessories,4.0,22.32,22.32,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-28,Health and beauty,Health and beauty,3.0,56.0,56.0,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-08,Fashion accessories,Fashion accessories,1.0,19.7,19.7,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-24,Electronic accessories,Electronic accessories,7.0,75.88,75.88,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-01,Food and beverages,Food and beverages,1.0,53.72,53.72,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-10,Health and beauty,Health and beauty,10.0,81.95,81.95,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-23,Home and lifestyle,Home and lifestyle,7.0,81.2,81.2,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-29,Electronic accessories,Electronic accessories,10.0,58.76,58.760000000000005,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-12,Electronic accessories,Electronic accessories,8.0,91.56,91.56,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-20,Home and lifestyle,Home and lifestyle,9.0,93.96,93.96,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-23,Home and lifestyle,Home and lifestyle,7.0,55.61,55.61,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-14,Food and beverages,Food and beverages,1.0,84.83,84.83,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-12,Sports and travel,Sports and travel,2.0,71.63,71.63,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-20,Home and lifestyle,Home and lifestyle,2.0,37.69,37.69,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-02,Sports and travel,Sports and travel,8.0,31.67,31.67,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-02,Food and beverages,Food and beverages,1.0,38.42,38.42,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-08,Fashion accessories,Fashion accessories,10.0,65.23,65.22999999999999,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-30,Home and lifestyle,Home and lifestyle,5.0,10.53,10.53,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-26,Home and lifestyle,Home and lifestyle,9.0,12.29,12.29,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-15,Health and beauty,Health and beauty,7.0,81.23,81.23,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-14,Fashion accessories,Fashion accessories,4.0,22.32,22.32,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-03,Food and beverages,Food and beverages,5.0,27.28,27.28,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-22,Electronic accessories,Electronic accessories,10.0,17.42,17.419999999999998,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-24,Home and lifestyle,Home and lifestyle,5.0,73.28,73.28,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-25,Fashion accessories,Fashion accessories,3.0,84.87,84.87,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-09,Fashion accessories,Fashion accessories,8.0,97.29,97.29,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-17,Electronic accessories,Electronic accessories,8.0,35.74,35.74,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-11,Home and lifestyle,Home and lifestyle,6.0,96.52,96.52,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-27,Food and beverages,Food and beverages,10.0,18.85,18.85,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-25,Food and beverages,Food and beverages,4.0,55.39,55.39,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-11,Food and beverages,Food and beverages,10.0,77.2,77.2,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-31,Electronic accessories,Electronic accessories,10.0,72.13,72.13,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-20,Fashion accessories,Fashion accessories,8.0,63.88,63.88,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-26,Health and beauty,Health and beauty,5.0,10.69,10.69,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-20,Health and beauty,Health and beauty,4.0,55.5,55.5,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-05,Home and lifestyle,Home and lifestyle,8.0,95.46,95.46,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-05,Fashion accessories,Fashion accessories,3.0,76.06,76.06,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-13,Sports and travel,Sports and travel,6.0,13.69,13.69,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-16,Electronic accessories,Electronic accessories,4.0,95.64,95.64,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-15,Home and lifestyle,Home and lifestyle,6.0,11.43,11.43,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-26,Sports and travel,Sports and travel,4.0,95.54,95.54,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-27,Health and beauty,Health and beauty,7.0,85.87,85.87,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-17,Sports and travel,Sports and travel,7.0,67.99,67.99,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-06,Food and beverages,Food and beverages,1.0,52.42,52.42,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-17,Food and beverages,Food and beverages,2.0,65.65,65.65,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-22,Food and beverages,Food and beverages,5.0,28.86,28.860000000000003,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-05,Health and beauty,Health and beauty,7.0,65.31,65.31,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-03,Sports and travel,Sports and travel,1.0,93.38,93.38,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-20,Sports and travel,Sports and travel,5.0,25.25,25.25,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-31,Electronic accessories,Electronic accessories,9.0,87.87,87.87,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-19,Health and beauty,Health and beauty,8.0,21.8,21.8,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-11,Sports and travel,Sports and travel,4.0,94.76,94.76,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-05,Fashion accessories,Fashion accessories,1.0,30.62,30.62,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-03,Home and lifestyle,Home and lifestyle,8.0,44.01,44.01,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-24,Health and beauty,Health and beauty,5.0,10.16,10.16,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-04,Electronic accessories,Electronic accessories,7.0,74.58,74.58,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-19,Electronic accessories,Electronic accessories,8.0,71.89,71.89,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-23,Health and beauty,Health and beauty,5.0,10.99,10.99,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-14,Health and beauty,Health and beauty,3.0,60.47,60.47,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-17,Sports and travel,Sports and travel,7.0,58.91,58.91,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-03,Fashion accessories,Fashion accessories,1.0,46.41,46.41,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-15,Health and beauty,Health and beauty,4.0,68.55,68.55,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-15,Home and lifestyle,Home and lifestyle,10.0,97.37,97.37,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-27,Electronic accessories,Electronic accessories,7.0,92.6,92.6,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-26,Electronic accessories,Electronic accessories,2.0,46.61,46.61,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-15,Fashion accessories,Fashion accessories,2.0,27.18,27.18,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-24,Home and lifestyle,Home and lifestyle,1.0,60.87,60.87,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-22,Sports and travel,Sports and travel,10.0,24.49,24.49,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-15,Health and beauty,Health and beauty,1.0,92.78,92.78,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-11,Home and lifestyle,Home and lifestyle,5.0,86.69,86.69,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-12,Sports and travel,Sports and travel,6.0,23.01,23.01,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-03,Electronic accessories,Electronic accessories,8.0,30.2,30.2,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-23,Fashion accessories,Fashion accessories,7.0,67.39,67.39,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-04,Fashion accessories,Fashion accessories,9.0,48.96,48.96,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-23,Electronic accessories,Electronic accessories,9.0,75.59,75.58999999999999,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-17,Home and lifestyle,Home and lifestyle,4.0,77.47,77.47,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-16,Sports and travel,Sports and travel,2.0,93.18,93.18,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-08,Electronic accessories,Electronic accessories,4.0,50.23,50.23,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-14,Health and beauty,Health and beauty,1.0,17.75,17.75,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-31,Fashion accessories,Fashion accessories,10.0,62.18,62.17999999999999,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-15,Health and beauty,Health and beauty,8.0,10.75,10.75,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-24,Electronic accessories,Electronic accessories,10.0,40.26,40.260000000000005,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-08,Sports and travel,Sports and travel,5.0,64.97,64.97,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-22,Electronic accessories,Electronic accessories,1.0,95.15,95.15,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-24,Electronic accessories,Electronic accessories,8.0,48.62,48.62,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-14,Food and beverages,Food and beverages,8.0,53.21,53.21,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-23,Fashion accessories,Fashion accessories,7.0,45.44,45.44,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-19,Food and beverages,Food and beverages,8.0,33.88,33.88,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-27,Health and beauty,Health and beauty,4.0,96.16,96.16,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-03,Food and beverages,Food and beverages,5.0,47.16,47.16,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-25,Electronic accessories,Electronic accessories,4.0,52.89,52.89,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-24,Home and lifestyle,Home and lifestyle,2.0,47.68,47.68,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-07,Sports and travel,Sports and travel,1.0,10.17,10.17,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-04,Health and beauty,Health and beauty,3.0,68.71,68.71,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-14,Sports and travel,Sports and travel,7.0,60.08,60.08,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-29,Sports and travel,Sports and travel,4.0,22.01,22.01,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-28,Health and beauty,Health and beauty,9.0,72.11,72.11,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-26,Fashion accessories,Fashion accessories,3.0,41.28,41.28,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-24,Electronic accessories,Electronic accessories,10.0,64.95,64.95,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-01,Electronic accessories,Electronic accessories,10.0,74.22,74.22,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-24,Electronic accessories,Electronic accessories,8.0,10.56,10.56,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-25,Health and beauty,Health and beauty,4.0,62.57,62.57,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-09,Sports and travel,Sports and travel,8.0,11.85,11.85,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-14,Health and beauty,Health and beauty,1.0,91.3,91.3,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-12,Home and lifestyle,Home and lifestyle,7.0,40.73,40.73,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-26,Fashion accessories,Fashion accessories,1.0,52.38,52.38,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-09,Fashion accessories,Fashion accessories,5.0,38.54,38.54,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-02,Sports and travel,Sports and travel,6.0,44.63,44.63,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-15,Electronic accessories,Electronic accessories,10.0,55.87,55.870000000000005,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-01,Sports and travel,Sports and travel,6.0,29.22,29.22,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-15,Fashion accessories,Fashion accessories,3.0,51.94,51.94,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-28,Electronic accessories,Electronic accessories,1.0,60.3,60.3,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-02,Sports and travel,Sports and travel,2.0,39.47,39.47,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-13,Food and beverages,Food and beverages,2.0,14.87,14.87,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-26,Fashion accessories,Fashion accessories,1.0,21.32,21.32,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-30,Electronic accessories,Electronic accessories,3.0,93.78,93.78,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-27,Electronic accessories,Electronic accessories,1.0,73.26,73.26,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-30,Sports and travel,Sports and travel,1.0,22.38,22.38,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-08,Food and beverages,Food and beverages,9.0,72.88,72.88,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-19,Fashion accessories,Fashion accessories,6.0,99.1,99.1,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-25,Fashion accessories,Fashion accessories,1.0,74.1,74.1,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-19,Fashion accessories,Fashion accessories,2.0,98.48,98.48,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-14,Health and beauty,Health and beauty,7.0,53.19,53.19,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-25,Electronic accessories,Electronic accessories,10.0,52.79,52.79,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-23,Health and beauty,Health and beauty,5.0,95.95,95.95,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-16,Fashion accessories,Fashion accessories,9.0,36.51,36.51,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-01,Food and beverages,Food and beverages,8.0,21.12,21.12,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-07,Home and lifestyle,Home and lifestyle,4.0,28.31,28.31,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-15,Health and beauty,Health and beauty,6.0,57.59,57.59,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-23,Food and beverages,Food and beverages,9.0,47.63,47.63,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-20,Home and lifestyle,Home and lifestyle,1.0,86.27,86.27,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-08,Sports and travel,Sports and travel,2.0,12.76,12.76,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-17,Home and lifestyle,Home and lifestyle,9.0,11.28,11.28,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-12,Home and lifestyle,Home and lifestyle,7.0,51.07,51.07,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-08,Electronic accessories,Electronic accessories,3.0,79.59,79.59,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-26,Health and beauty,Health and beauty,3.0,33.81,33.81,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-15,Sports and travel,Sports and travel,8.0,90.53,90.53,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-17,Health and beauty,Health and beauty,2.0,62.82,62.82,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-08,Food and beverages,Food and beverages,3.0,24.31,24.31,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-06,Sports and travel,Sports and travel,4.0,64.59,64.59,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-16,Food and beverages,Food and beverages,7.0,24.82,24.82,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-13,Fashion accessories,Fashion accessories,1.0,56.5,56.5,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-28,Electronic accessories,Electronic accessories,10.0,21.43,21.43,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-18,Sports and travel,Sports and travel,6.0,89.06,89.06,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-19,Home and lifestyle,Home and lifestyle,4.0,23.29,23.29,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-15,Home and lifestyle,Home and lifestyle,8.0,65.26,65.26,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-12,Fashion accessories,Fashion accessories,1.0,52.35,52.35,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-25,Electronic accessories,Electronic accessories,1.0,39.75,39.75,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-21,Electronic accessories,Electronic accessories,8.0,90.02,90.02,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-19,Electronic accessories,Electronic accessories,8.0,12.1,12.1,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-08,Food and beverages,Food and beverages,10.0,33.21,33.21,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-30,Fashion accessories,Fashion accessories,8.0,10.18,10.18,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-20,Sports and travel,Sports and travel,10.0,31.99,31.99,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-30,Home and lifestyle,Home and lifestyle,6.0,34.42,34.42,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-19,Food and beverages,Food and beverages,2.0,83.34,83.34,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-13,Sports and travel,Sports and travel,7.0,45.58,45.58,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-05,Food and beverages,Food and beverages,1.0,87.9,87.9,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-23,Electronic accessories,Electronic accessories,10.0,73.47,73.47,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-13,Fashion accessories,Fashion accessories,8.0,12.19,12.19,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-17,Sports and travel,Sports and travel,10.0,76.92,76.92,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-21,Health and beauty,Health and beauty,5.0,83.66,83.66,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-07,Electronic accessories,Electronic accessories,8.0,57.91,57.91,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-02,Fashion accessories,Fashion accessories,5.0,92.49,92.49,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-06,Electronic accessories,Electronic accessories,5.0,28.38,28.380000000000003,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-06,Electronic accessories,Electronic accessories,6.0,50.45,50.45,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-28,Health and beauty,Health and beauty,8.0,99.16,99.16,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-18,Fashion accessories,Fashion accessories,7.0,60.74,60.74,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-05,Food and beverages,Food and beverages,6.0,47.27,47.27,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-02,Health and beauty,Health and beauty,7.0,85.6,85.60000000000001,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-09,Food and beverages,Food and beverages,9.0,35.04,35.04,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-14,Electronic accessories,Electronic accessories,9.0,44.84,44.84,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-09,Home and lifestyle,Home and lifestyle,4.0,45.97,45.97,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-26,Health and beauty,Health and beauty,5.0,27.73,27.73,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-28,Food and beverages,Food and beverages,7.0,11.53,11.53,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-14,Health and beauty,Health and beauty,2.0,58.32,58.32,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-24,Home and lifestyle,Home and lifestyle,4.0,78.38,78.38,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-09,Health and beauty,Health and beauty,10.0,84.61,84.61,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-24,Health and beauty,Health and beauty,5.0,82.88,82.88,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-27,Food and beverages,Food and beverages,2.0,79.54,79.54,0,0,0,0,and beverages food,PROD_4e4afdb86b
